Study	Authors	Lon	Lat	Region	Environment	Environment_2	Environment_4	Temp_insitu	Temp_inc	Medium_pore	Medium_volume	Inno_pore	Inno_volume	Inno_origin	Medium_origin	Enriched_2	pch	DOC_ini	DOC_log	DOC_end	DOC_Lab	DOC_L_SL	Log_time	End_time	LDOC	Labile_time
1	Apple_&_del_Giorgio	-75.8333333333333	38.225	North_Atlantic	Coastal	Estuary	NA	NA	22	0.2	0.5	1	0.01	NA	Monie_bay	0	23	1040.71268004329	NA	994.921322121389	NA	45.7913579219049	NA	24	45.7913579219049	24
1	Apple_&_del_Giorgio	-75.8333333333333	38.225	North_Atlantic	Coastal	Estuary	NA	NA	22	0.2	0.5	1	0.01	NA	Monie_bay	0	23	799.26733827325	NA	684.972108900175	NA	114.295229373075	NA	24	114.295229373075	24
1	Apple_&_del_Giorgio	-75.8333333333333	38.225	North_Atlantic	Coastal	Estuary	NA	NA	22	0.2	0.5	1	0.01	NA	Monie_bay	0	23	641.079010906669	NA	594.280243110482	NA	46.7987677961868	NA	24	46.7987677961868	24
1	Apple_&_del_Giorgio	-75.8333333333333	38.225	North_Atlantic	Coastal	Estuary	NA	NA	22	0.2	0.5	1	0.01	NA	Monie_bay	0	23	499.542086420781	NA	459.079177420698	NA	40.4629090000833	NA	24	40.4629090000833	24
2	Becquevort	29.69	44.85	Black_sea	Coastal	Inland_sea	NA	7.4	20	0.2	0.3	2	0.005	Black_sea	Black_sea	0	22	258.333333333333	231.666666666667	224.793938889351	26	33.5393944439819	5	30	33.5393944439819	30
3	Bonilla-Findji	3.08	51.26	North_Sea	Coastal	Coastal	NA	7.6	7.6	0.2	18	Full	1	North_Sea	North_Sea	0	24	195	169.65	169.65	25.35	25.35	6	6	25.35	6
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	déc-01	Florida_bay	0	23	535.8	NA	516.8	NA	19	NA	10	19	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	déc-01	Florida_bay	0	23	824.2	NA	810	NA	14.2	NA	10	14.2	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	déc-01	Florida_bay	0	23	848.3	NA	821.8	NA	26.5	NA	10	26.5	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	déc-01	Florida_bay	0	23	562.2	NA	548.4	NA	13.8	NA	10	13.8	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	mai-02	Florida_bay	0	23	532.7	NA	485.5	NA	47.2	NA	10	47.2	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	mai-02	Florida_bay	0	23	814.8	NA	770.2	NA	44.6	NA	10	44.6	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	mai-02	Florida_bay	0	23	1142.9	NA	1077.1	NA	65.8	NA	10	65.8	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	mai-02	Florida_bay	0	23	464.1	NA	421.3	NA	42.8	NA	10	42.8	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	juil-02	Florida_bay	0	23	548.5	NA	523.6	NA	24.9	NA	10	24.9	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	juil-02	Florida_bay	0	23	789.9	NA	678.8	NA	111.1	NA	10	111.1	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	juil-02	Florida_bay	0	23	834.3	NA	742.8	NA	91.5	NA	10	91.5	10
4	Boyer	-80.2	25	North_Atlantic	Coastal	Estuary	NA	NA	26	NA	NA	NA	NA	juil-02	Florida_bay	0	23	745.9	NA	687.5	NA	58.4	NA	10	58.4	10
5	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	24	24	0.22	9	0.8	1	Jul_92_Control	10m	0	21	77	70.5	70.5	6.5	6.5	7.5	7.5	6.5	7.5
5	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	26	26	0.22	8	0.8	2	Jul_93_Control	10m	0	21	68	67	67	1	1	7.5	7.5	1	7.5
5	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	20	20	0.22	7	0.8	3	Jan_94_Control	10m	0	21	70.5	66	66	4.5	4.5	4.625	4.625	4.5	4.625
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	28	28	0.2	7	Full	3	HS852_10m	10m	0	21	68.5	68.6	67.8	-0.1	0.7	4	31	0.7	31
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	19	19	0.2	7	Full	3	HS852_250m	10m	0	21	63.3	61.4	59.8	1.9	3.5	4	31	3.5	31
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	28.8	28.8	0.2	7	Full	3	HS875_10m	10m	0	21	68.6	69.2	68.9	-0.6	-0.3	2.5	69	-0.6	2.5
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	21.2	21.2	0.2	7	Full	3	HS875_250m	10m	0	21	65.7	62.6	62.6	3.1	3.1	2.5	69	3.1	2.5
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	27.5	27.5	0.2	7	Full	3	HS893_10m	10m	0	21	68.7	68.5	67.8	0.2	0.9	3	37	0.2	3
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	20	20	0.2	7	Full	3	HS893_250m	250m	0	21	64.7	61	59.6	3.7	5.1	3	37	3.7	3
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	27.5	27.5	0.2	7	Full	3	HS893_10m	mix	0	21	64.7	64.8	63.4	-0.1	1.3	3	37	-0.1	3
6	Carlson	-64.5	32.166667	North_Atlantic	Open	Open	NA	20	20	0.2	7	Full	3	HS893_250m	10m	0	21	53.8	52.8	53.6	1	0.2	3	37	1	3
7	Carlson	177.69	-76.5	Antarctic	Coastal	Coastal	NA	-0.21	0	0.8	Unknown	Nothing	Nothing	1995-12-24	Ross_sea	0	24	60.1	54.8	54.2	5.3	5.9	9	11	5.9	11
7	Carlson	177.69	-76.5	Antarctic	Coastal	Coastal	NA	-0.21	2	0.8	Unknown	Nothing	Nothing	1995-12-24	Ross_sea	0	24	56.4	50.9	50.9	5.5	5.5	9	11	5.5	11
7	Carlson	164.96	-76.5	Antarctic	Coastal	Coastal	NA	-0.21	0	0.8	Unknown	Nothing	Nothing	1995-12-29	Ross_sea	0	24	52.4	49.9	48.7	2.5	3.7	9	10	3.7	10
7	Carlson	168.47	-76.5	Antarctic	Coastal	Coastal	NA	-0.21	0	0.8	Unknown	Nothing	Nothing	1996-01-07	Ross_sea	0	24	59.7	55.7	55.9	4	3.8	7.6	7.6	3.8	7.6
7	Carlson	176	-76.5	Antarctic	Coastal	Coastal	NA	0.21	0	0.8	Unknown	Nothing	Nothing	1997-01-17	Ross_sea	0	24	75.3	70.6	67.3	4.7	8	6	15	8	15
7	Carlson	176	-76.5	Antarctic	Coastal	Coastal	NA	0.21	0	0.8	Unknown	Nothing	Nothing	1997-01-23	Ross_sea	0	24	69.8	68.8	66.6	1	3.2	6	15	3.2	15
8	Fukushima	132.5	34.33	North_Pacific	Coastal	Estuary	NA	NA	20	Full	0.3	Nothing	Nothing	Hiroshima_bay	Hiroshima_bay	0	23	111.333333333333	NA	98.0416666666667	NA	13.2916666666667	NA	100	NA	NA
8	Fukushima	132.36	34.32	North_Pacific	Coastal	Estuary	NA	NA	20	Full	0.3	Nothing	Nothing	Hiroshima_bay	Hiroshima_bay	0	23	114.166666666667	NA	83.3333333333333	NA	30.8333333333334	NA	100	NA	NA
8	Fukushima	132.41	34.31	North_Pacific	Coastal	Estuary	NA	NA	20	Full	0.3	Nothing	Nothing	Hiroshima_bay	Hiroshima_bay	0	23	102.941666666667	NA	79.8316666666667	NA	23.11	NA	100	NA	NA
8	Fukushima	132.52	34.22	North_Pacific	Coastal	Estuary	NA	NA	20	Full	0.3	Nothing	Nothing	Hiroshima_bay	Hiroshima_bay	0	23	98.0416666666667	NA	83.3333333333333	NA	14.7083333333334	NA	100	NA	NA
8	Fukushima	132.34	34.16	North_Pacific	Coastal	Estuary	NA	NA	20	Full	0.3	Nothing	Nothing	Hiroshima_bay	Hiroshima_bay	0	23	93.8416666666667	NA	74.23	NA	19.6116666666667	NA	100	NA	NA
9	Gan	122.25	29.25	North_Pacific	Coastal	Coastal	NA	18.3	20	0.7	0.665	1.2	0.035	Coastal_current	Coastal_current	0	24	81	NA	85	NA	-4	NA	14	-4	14
9	Gan	120.5	25.21	North_Pacific	Coastal	Coastal	NA	22.1	20	0.7	0.665	1.2	0.035	Taiwan_current	Taiwan_current	1	24	88	NA	62	NA	26	NA	14	26	14
9	Gan	122.91	25.48	North_Pacific	Coastal	Coastal	NA	19.7	20	0.7	0.665	1.2	0.035	Kuroshio_current	Kuroshio_current	0	24	67	NA	60	NA	7	NA	14	7	14
9	Gan	120.81	27.26	North_Pacific	Coastal	Coastal	NA	20	20	0.7	0.665	1.2	0.035	Algal_bloom_1	Algal_bloom_1	1	24	87	NA	73	NA	14	NA	14	14	14
9	Gan	121.21	27.45	North_Pacific	Coastal	Coastal	NA	20.2	20	0.7	0.665	1.2	0.035	Algal_bloom_2	Algal_bloom_2	1	24	107	NA	87	NA	20	NA	14	20	14
9	Gan	122.47	31.74	North_Pacific	Coastal	Coastal	NA	20.7	20	0.7	0.665	1.2	0.035	Changjiang_plume	Changjiang_plume	0	24	89	NA	80	NA	9	NA	14	9	14
9	Gan	122.43	31.13	North_Pacific	Coastal	Coastal	NA	19.5	20	0.7	0.665	1.2	0.035	Changjiang_plume	Changjiang_plume	0	24	92	NA	85	NA	7	NA	14	7	14
10	Hasegawa	145.133333333333	42.25	North_Pacific	Open	Open	NA	2.2	5	0.7	Unknown	Nothing	Nothing	avr-03	Subarctic_Pacific_Ocean	0	21	53.673	NA	52.4529	NA	1.2201	NA	38	NA	NA
10	Hasegawa	142	45.25	North_Pacific	Open	Open	NA	2.2	5	0.7	Unknown	Nothing	Nothing	avr-03	Subarctic_Pacific_Ocean	0	21	54.56375	NA	53.2323	NA	1.33145	NA	38	NA	NA
10	Hasegawa	145.5	41.5	North_Pacific	Open	Open	NA	2.2	5	0.7	Unknown	Nothing	Nothing	avr-03	Subarctic_Pacific_Ocean	0	21	56.3936	NA	53.248	NA	3.1456	NA	38	NA	NA
10	Hasegawa	145.183333333333	42.1333333333333	North_Pacific	Open	Open	NA	4.6	5	0.7	Unknown	Nothing	Nothing	mai-03	Subarctic_Pacific_Ocean	0	21	58.405	NA	55.8523	NA	2.5527	NA	32	NA	NA
10	Hasegawa	145.316666666667	41.8833333333333	North_Pacific	Open	Open	NA	4.6	5	0.7	Unknown	Nothing	Nothing	mai-03	Subarctic_Pacific_Ocean	0	21	57.1327	NA	53.9163	NA	3.2164	NA	32	NA	NA
10	Hasegawa	145.5	41.5	North_Pacific	Open	Open	NA	4.6	5	0.7	Unknown	Nothing	Nothing	mai-03	Subarctic_Pacific_Ocean	0	21	63.8106	NA	61.7591	NA	2.0515	NA	32	NA	NA
10	Hasegawa	145.133333333333	42.25	North_Pacific	Open	Open	NA	7.05	5	0.7	Unknown	Nothing	Nothing	juin-03	Subarctic_Pacific_Ocean	1	21	68.8649	NA	65.2382	NA	3.6267	NA	16	3.6267	16
10	Hasegawa	142	45.25	North_Pacific	Open	Open	NA	7.05	5	0.7	Unknown	Nothing	Nothing	juin-03	Subarctic_Pacific_Ocean	1	21	68.565	NA	61.9415	NA	6.6235	NA	16	6.6235	16
11	Hitchcock	149.9189	-36.71687	South_Pacific	Coastal	Estuary	NA	20	20	Full	400	Nothing	NA	Control	Estuary	0	23	240	NA	240	NA	0	NA	22	0	22
12	Hopkinson	-67.65	41.96	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	juil-94	NA	1	24	61.163	NA	59.434	NA	1.729	NA	128	NA	NA
12	Hopkinson	-67.03	41.81	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	juil-94	NA	1	24	90.8998	NA	66.8005	NA	24.0993	NA	128	NA	NA
12	Hopkinson	-67.33	41.61	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	juil-94	NA	1	24	82.0875	NA	64.1371	NA	17.9504	NA	128	NA	NA
12	Hopkinson	-66.98	41.31	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	juil-94	NA	1	24	81.3641	NA	65.7035	NA	15.6606	NA	128	NA	NA
12	Hopkinson	-70.65	40.57	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	avr-93	NA	1	24	91.11348	NA	59.26647	NA	31.84701	NA	300	NA	NA
12	Hopkinson	-68.92	40.98	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	avr-93	NA	1	24	62.88113	NA	56.80996	NA	6.07117	NA	300	NA	NA
12	Hopkinson	-67.47	42.4	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	avr-93	NA	1	24	73.6828	NA	62.78958	NA	10.89322	NA	300	NA	NA
12	Hopkinson	-67	41.55	North_Atlantic	Coastal	Coastal	NA	NA	20	0.7	NA	Nothing	Nothing	avr-93	NA	1	24	83.56462	NA	71.78295	NA	11.78167	NA	205	NA	NA
13	Hopkinson	-70.3421666666667	41.1166666666667	North_Atlantic	Coastal	Coastal	NA	2.635	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	99.8	92.2606864494903	76.7507696618241	7.53931355050973	23.0492303381759	9	180	7.53931355050973	9
13	Hopkinson	-70.3495	40.6166666666667	North_Atlantic	Coastal	Coastal	NA	3.602	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	94.3	84.7855847366273	76.8974796858527	9.5144152633727	17.4025203141473	9	180	9.5144152633727	9
13	Hopkinson	-72.3295	40.848	North_Atlantic	Coastal	Coastal	NA	2.172	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	117.2	94.3160221985523	81.1810766435734	22.8839778014477	36.0189233564266	9	180	22.8839778014477	9
13	Hopkinson	-73.9658333333333	39.5001666666667	North_Atlantic	Coastal	Coastal	NA	2.947	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	119.5	103.274364535312	87.1887267267831	16.225635464688	32.3112732732169	9	180	16.225635464688	9
13	Hopkinson	-73.5483333333333	39.0666666666667	North_Atlantic	Coastal	Coastal	NA	4.085	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	109	101.597816518542	87.1697567911259	7.40218348145777	21.8302432088741	9	180	7.40218348145777	9
13	Hopkinson	-74.967	37.999	North_Atlantic	Coastal	Coastal	NA	4.5	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	136.5	114.933814364665	98.7453368909868	21.5661856353347	37.7546631090132	9	180	21.5661856353347	9
13	Hopkinson	-75.8665	36.7	North_Atlantic	Coastal	Coastal	NA	4.486	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	200.9	181.002175871437	143.059585687754	19.8978241285631	57.8404143122462	9	180	19.8978241285631	9
13	Hopkinson	-75.099	36.7	North_Atlantic	Coastal	Coastal	NA	4.692	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	122.7	75.9898169491996	73	46.7101830508004	49.7	9	180	46.7101830508004	9
13	Hopkinson	-75.3848333333333	35.457	North_Atlantic	Coastal	Coastal	NA	6.926	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	128.2	110.542751022187	88.5751722701221	17.6572489778128	39.6248277298779	9	180	17.6572489778128	9
13	Hopkinson	-75.7571666666667	36.8853333333333	North_Atlantic	Coastal	Coastal	NA	6.207	19	208	0.05	Nothing	Nothing	août-96	NA	1	24	154.2	138.708408319857	116.118877997647	15.4915916801429	38.0811220023525	9	180	15.4915916801429	9
13	Hopkinson	-70.356	41.1108333333333	North_Atlantic	Coastal	Coastal	NA	14.161	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	114	89.4701999006451	75.3115731719938	24.5298000993549	38.6884268280062	9	180	24.5298000993549	9
13	Hopkinson	-70.3498333333333	40.617	North_Atlantic	Coastal	Coastal	NA	15.156	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	81.3	75.3826339934377	64.1032971706329	5.91736600656226	17.1967028293671	9	180	5.91736600656226	9
13	Hopkinson	-72.3331666666667	40.4961666666667	North_Atlantic	Coastal	Coastal	NA	19.127	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	103.7	91.8061050650444	79.5596968669603	11.8938949349556	24.1403031330397	9	180	11.8938949349556	9
13	Hopkinson	-73.968	39.4986666666667	North_Atlantic	Coastal	Coastal	NA	21.377	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	161.5	108.54588067741	83.2965662365296	52.9541193225897	78.2034337634704	9	180	52.9541193225897	9
13	Hopkinson	-73.5515	39.079	North_Atlantic	Coastal	Coastal	NA	21.62	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	92	81.6660913306817	73.9050649415945	10.3339086693183	18.0949350584055	9	180	10.3339086693183	9
13	Hopkinson	-74.9716666666667	38.0018333333333	North_Atlantic	Coastal	Coastal	NA	22.989	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	110	91.7741959800044	81.2075686440908	18.2258040199956	28.7924313559092	9	180	18.2258040199956	9
13	Hopkinson	-75.8663333333333	35.7	North_Atlantic	Coastal	Coastal	NA	3.621	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	142.6	125.396108335507	119.000000632483	17.2038916644926	23.5999993675169	9	180	17.2038916644926	9
13	Hopkinson	-75.288	36.7001666666667	North_Atlantic	Coastal	Coastal	NA	23.986	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	111.2	91.1289004335997	75.0090309389108	20.0710995664003	36.1909690610892	9	180	20.0710995664003	9
13	Hopkinson	-74.1008333333333	36.7	North_Atlantic	Coastal	Coastal	NA	11.705	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	114.8	105.640543834976	87.559372845747	9.159456165024	27.240627154253	9	180	9.159456165024	9
13	Hopkinson	-75.3846666666667	35.4488333333333	North_Atlantic	Coastal	Coastal	NA	24.285	19	208	0.05	Nothing	Nothing	mars-96	NA	1	24	114.9	103.364506359122	81.4424489848872	11.5354936408775	33.4575510151128	9	180	11.5354936408775	9
14	Hung	113.5	21.8	North_Pacific	Coastal	Estuary	NA	31.0	25	1.2	1	Nothing	Nothing	juil-03	South_China_Sea	1	23	71.9086	NA	41.9355	NA	29.9731	NA	230	NA	NA
14	Hung	117.5	18	North_Pacific	Coastal	Estuary	NA	30.0	25	1.2	1	Nothing	Nothing	juil-03	South_China_Sea	1	23	105.791	NA	51.7806	NA	54.0104	NA	230	NA	NA
15	Jorgensen	-26.5	67	Arctic	Open	Open	NA	18	-1.6	0.2	0.18	1.2	0.02	Arctic	Arctic	0	21	63	61	63	2	2	6	32	2	6
15	Jorgensen	-26	65.8	North_Atlantic	Open	Open	NA	18	9.8	0.2	0.18	1.2	0.02	Atlantic	Atlantic	0	21	61.5	57	57	4.5	4.5	6	32	4.5	6
16	Kähler	-6	-56.5	Antarctic	Open	Open	NA	1	1	0.8	5	Nothing	NA	NA	20m	0	21	52	NA	44.2	NA	7.8	NA	13	7.8	13
16	Kähler	-6	-56.5	Antarctic	Open	Open	NA	1	1	0.8	5	Nothing	NA	NA	1000m	0	21	38	NA	36.9	NA	1.1	NA	13	1.1	13
17	Letscher	-80	-20	South_Pacific	Coastal	Coastal	NA	NA	20	0.2	9	Full	1	surface_(coastal)	Sea_water	0	24	80.5	NA	80.5	NA	0	NA	14	0	14
17	Letscher	-100	-20	South_Pacific	Open	Open	NA	NA	20	0.2	9	Full	1	surface_(open)	Sea_water	0	21	66	66	66	0	0	9	9	0	9
17	Letscher	-80	-20	South_Pacific	Coastal	Coastal	NA	NA	20	0.2	9	Full	1	100_m_deep_(coastal)	Sea_water	0	24	76.5	NA	56	NA	20.5	NA	14	20.5	14
17	Letscher	-100	-20	South_Pacific	Open	Open	NA	NA	20	0.2	9	Full	1	200_m_deep_(open)	Sea_water	0	21	63	60	60	3	3	9	9	3	9
18	Liu	127	15.59	North_Pacific	Open	Open	NA	NA	28	3	20	Nothing	NA	NA	Sea_water	0	21	81.5	74	74	7.5	7.5	7	7	7.5	7
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	13.84	14	0.7	1.52	1.2	0.08	28/07/2006	Loch_Crean	1	24	132.4	NA	83	NA	49.4	NA	150	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	13.829	14	0.7	1.52	1.2	0.08	11/08/2006	Loch_Crean	1	24	133	NA	81	NA	52	NA	152	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	14.347	14	0.7	1.52	1.2	0.08	24/08/2006	Loch_Crean	1	24	136	NA	83	NA	53	NA	280	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	14.116	14	0.7	1.52	1.2	0.08	08/09/2006	Loch_Crean	1	24	139	NA	86	NA	53	NA	267	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	14.25	14	0.7	1.52	1.2	0.08	04/10/2006	Loch_Crean	0	24	112	NA	80	NA	32	NA	239	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	13.65	14	0.7	1.52	1.2	0.08	17/10/2006	Loch_Crean	0	24	123	NA	85	NA	38	NA	226	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	9.34	14	0.7	1.52	1.2	0.08	11/12/2006	Loch_Crean	0	24	108	NA	89	NA	19	NA	171	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	8.1	14	0.7	1.52	1.2	0.08	16/01/2007	Loch_Crean	0	24	103.45515878757	NA	87	NA	16.4551587875698	NA	131	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	7.9	14	0.7	1.52	1.2	0.08	08/02/2007	Loch_Crean	0	24	83	NA	77	NA	6	NA	108	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	8.169	14	0.7	1.52	1.2	0.08	22/02/2007	Loch_Crean	0	24	100	NA	73	NA	27	NA	107	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	7.751	14	0.7	1.52	1.2	0.08	20/03/2007	Loch_Crean	0	24	110.547777333467	NA	82	NA	28.5477773334666	NA	226	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	10.303	14	0.7	1.52	1.2	0.08	11/04/2007	Loch_Crean	1	24	155.257116119459	NA	89	NA	66.2571161194587	NA	203	NA	NA
19	Lonborg	-5.23	56.315	North_Atlantic	Coastal	Coastal	NA	11.30	14	0.7	1.52	1.2	0.08	16/05/2007	Loch_Crean	1	24	128.847145623573	NA	81	NA	47.847145623573	NA	168	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	16.2438	15	0.2	9	1.2	1	2007-09-20	Ria_de_Vigo	1	24	93.7651818181818	NA	65.172625	NA	28.5925568181818	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	14.0515	15	0.2	9	1.2	1	2007-09-27	Ria_de_Vigo	1	24	78.8011212121212	NA	63.3640833333333	NA	15.4370378787879	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	13.8262	15	0.2	9	1.2	1	2007-10-04	Ria_de_Vigo	1	24	74.801	NA	63.263	NA	11.538	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	12.9699	15	0.2	9	1.2	1	2008-01-31	Ria_de_Vigo	0	24	75.4122121212121	NA	66.6177424242424	NA	8.79446969696968	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	13.138	15	0.2	9	1.2	1	2008-02-07	Ria_de_Vigo	0	24	77.3246676767677	NA	70.04	NA	7.28466767676767	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	13.4009	15	0.2	9	1.2	1	2008-02-14	Ria_de_Vigo	0	24	72.80125	NA	62.8324848484849	NA	9.96876515151514	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	14.3026	15	0.2	9	1.2	1	2008-04-17	Ria_de_Vigo	1	24	80.8674545454545	NA	68.2174776334776	NA	12.6499769119769	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	15.5339	15	0.2	9	1.2	1	2008-04-24	Ria_de_Vigo	1	24	84.6757777777778	NA	73.2327588888889	NA	11.4430188888889	NA	53	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	17.421	15	0.2	9	1.2	1	2008-06-26	Ria_de_Vigo	1	24	87.8963636363636	NA	71.0185454545454	NA	16.8778181818182	NA	74	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	17.0512	15	0.2	9	1.2	1	2008-07-03	Ria_de_Vigo	1	24	82.5440606060606	NA	68.3897878787879	NA	14.1542727272727	NA	74	NA	NA
20	Lonborg	-8.78	42.25	North_Atlantic	Coastal	Coastal	NA	18.4021	15	0.2	9	1.2	1	2008-07-10	Ria_de_Vigo	1	24	90.9243939393939	NA	71.1171818181818	NA	19.8072121212121	NA	66	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	13.371	19	0.7	0.76	1.2	0.04	2004-09-30	Darss_Sill	0	22	318	NA	261	NA	57	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	10.842	19	0.7	0.76	1.2	0.04	2004-10-27	Darss_Sill	0	22	324.418261080702	NA	281	NA	43.418261080702	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	9.419	19	0.7	0.76	1.2	0.04	2004-11-11	Darss_Sill	0	22	306.621255383856	NA	273	NA	33.6212553838563	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	4.608	19	0.7	0.76	1.2	0.04	2005-01-11	Darss_Sill	0	22	240	NA	201	NA	39	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	3.23	19	0.7	0.76	1.2	0.04	2005-02-07	Darss_Sill	0	22	216.490117521295	NA	200	NA	16.4901175212948	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	1.624	19	0.7	0.76	1.2	0.04	2005-03-07	Darss_Sill	0	22	192.100310324203	NA	168	NA	24.1003103242035	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	5.073	19	0.7	0.76	1.2	0.04	2005-04-13	Darss_Sill	0	22	186.925275362704	NA	173	NA	13.925275362704	NA	150	NA	NA
21	Lønborg_and_Søndergaard	12.35	54.9	Baltic	Coastal	Inland_sea	NA	11.747	19	0.7	0.76	1.2	0.04	2005-06-14	Darss_Sill	0	22	250	NA	186	NA	64	NA	150	NA	NA
